time,magnitude,latitude,longitude,depth_km
2011-03-09T04:05:54.980Z,5.2,38.655,142.753,35.0
2011-03-09T04:32:09.690Z,5.1,38.672,143.031,35.2
2011-03-09T04:37:04.990Z,5.6,38.665,142.991,37.8
2011-03-09T04:45:55.170Z,5.3,38.466,142.702,40.7
2011-03-09T06:12:12.780Z,5.0,38.626,143.13,10.0
2011-03-09T06:13:46.470Z,5.1,38.23,143.132,38.8
2011-03-09T06:25:14.570Z,5.0,38.273,143.054,26.9
2011-03-09T07:13:50.090Z,5.0,38.212,143.162,23.5
2011-03-09T07:56:32.220Z,5.1,38.803,142.879,46.4
2011-03-09T08:02:38.390Z,5.2,38.613,143.08,30.4
2011-03-09T11:27:52.300Z,5.2,38.537,143.036,33.9
2011-03-09T18:16:16.440Z,6.0,38.315,142.434,22.0
2011-03-09T18:44:38.500Z,5.9,38.503,143.166,23.8
2011-03-09T21:22:17.580Z,6.0,38.345,142.648,23.0
2011-03-09T21:24:01.680Z,6.5,38.296,142.808,15.0
2011-03-09T23:36:58.680Z,5.4,38.398,143.167,19.9
2011-03-10T08:08:20.560Z,5.6,38.603,143.27,17.4
2011-03-10T09:02:23.960Z,5.3,38.616,143.122,38.5
2011-03-10T11:21:09.150Z,5.1,38.586,143.038,24.8
2011-03-10T16:54:45.020Z,5.0,38.046,143.296,3.7
2011-03-11T05:46:24.120Z,9.1,38.297,142.373,29.0
2011-03-11T05:54:31.940Z,6.3,37.712,141.184,32.3
2011-03-11T05:55:45.480Z,6.4,37.359,143.351,35.0
2011-03-11T05:58:07.490Z,6.3,37.623,142.155,50.7
2011-03-11T05:59:31.580Z,5.9,37.054,141.763,8.4
2011-03-11T06:00:39.300Z,6.2,38.095,142.492,40.6
2011-03-11T06:03:55.260Z,5.9,36.469,141.84,22.6
2011-03-11T06:05:02.230Z,5.8,36.375,141.777,34.2
2011-03-11T06:06:13.170Z,6.3,39.003,142.29,42.7
2011-03-11T06:07:20.880Z,6.4,36.419,141.876,32.3
2011-03-11T06:08:29.660Z,6.7,38.969,143.37,2.8
2011-03-11T06:11:15.610Z,5.9,36.109,141.696,26.6
2011-03-11T06:12:36.360Z,6.2,37.788,144.233,25.4
2011-03-11T06:13:01.040Z,6.2,37.211,141.601,40.1
2011-03-11T06:15:23.120Z,6.3,37.93,143.802,35.0
2011-03-11T06:15:40.280Z,7.9,36.281,141.111,42.6
2011-03-11T06:18:49.510Z,6.6,36.023,142.269,16.0
2011-03-11T06:20:04.110Z,6.5,36.004,142.067,49.3
2011-03-11T06:21:32.700Z,6.2,38.29,142.813,51.7
2011-03-11T06:23:09.480Z,6.2,39.03,142.284,56.3
2011-03-11T06:25:50.300Z,7.7,38.058,144.59,18.6
2011-03-11T06:29:15.990Z,6.1,37.812,144.233,40.6
2011-03-11T06:33:06.070Z,5.9,36.625,141.867,39.1
2011-03-11T06:35:20.900Z,5.8,35.806,141.1,10.3
2011-03-11T06:37:05.580Z,5.6,37.465,142.404,52.4
2011-03-11T06:38:11.330Z,5.8,36.094,141.665,47.2
2011-03-11T06:39:39.320Z,5.5,37.04,142.463,40.1
2011-03-11T06:41:01.450Z,5.8,39.599,141.576,35.0
2011-03-11T06:42:10.530Z,5.2,34.88,141.916,36.3
2011-03-11T06:43:10.570Z,5.4,38.066,144.627,25.9
2011-03-11T06:44:54.990Z,5.3,36.588,141.1,22.7
2011-03-11T06:46:31.190Z,5.9,37.956,143.248,30.6
2011-03-11T06:48:18.800Z,5.3,38.807,141.946,47.1
2011-03-11T06:48:45.590Z,6.2,37.961,142.724,11.7
2011-03-11T06:49:16.610Z,6.1,37.337,144.237,47.3
2011-03-11T06:49:57.540Z,5.8,40.668,141.605,44.9
2011-03-11T06:52:28.510Z,5.5,38.061,143.016,33.6
2011-03-11T06:54:08.490Z,5.4,36.974,141.493,9.5
2011-03-11T06:55:33.600Z,5.9,37.562,142.855,39.8
2011-03-11T06:57:16.510Z,6.0,35.712,140.875,47.5
2011-03-11T06:59:00.270Z,6.3,37.357,144.725,35.9
2011-03-11T07:01:11.640Z,5.7,36.628,143.755,36.1
2011-03-11T07:02:57.260Z,5.8,39.693,142.529,41.6
2011-03-11T07:03:00.000Z,5.6,37.924,142.802,19.1
2011-03-11T07:04:16.170Z,5.8,38.964,142.398,23.7
2011-03-11T07:05:21.100Z,5.7,38.442,143.6,15.4
2011-03-11T07:06:45.820Z,5.6,37.778,142.98,21.5
2011-03-11T07:09:12.050Z,5.7,36.714,141.874,28.2
2011-03-11T07:09:58.330Z,5.6,36.718,141.856,35.0
2011-03-11T07:10:59.890Z,5.8,37.879,142.681,33.7
2011-03-11T07:13:47.620Z,5.9,36.103,142.358,35.0
2011-03-11T07:14:58.820Z,6.3,36.586,141.823,24.7
2011-03-11T07:17:42.760Z,5.8,37.006,142.406,6.3
2011-03-11T07:23:16.910Z,5.9,37.454,142.097,19.6
2011-03-11T07:25:36.460Z,6.1,37.934,144.529,39.5
2011-03-11T07:28:12.360Z,6.1,36.823,141.824,28.4
2011-03-11T07:29:01.830Z,6.3,39.031,142.349,45.4
2011-03-11T07:30:18.450Z,6.0,37.442,141.195,49.2
2011-03-11T07:33:33.660Z,5.7,36.323,142.71,35.0
2011-03-11T07:35:52.220Z,5.7,36.943,142.309,21.9
2011-03-11T07:38:27.600Z,5.8,39.204,142.793,38.5
2011-03-11T07:40:53.350Z,5.3,38.345,142.191,16.1
2011-03-11T07:42:55.650Z,5.7,36.403,141.892,35.0
2011-03-11T07:44:27.990Z,5.8,36.195,141.813,13.8
2011-03-11T07:47:49.420Z,5.2,38.726,143.837,21.1
2011-03-11T07:48:09.770Z,5.1,36.951,142.162,3.1
2011-03-11T07:49:48.530Z,5.4,36.525,141.756,26.9
2011-03-11T07:51:53.410Z,5.0,36.554,141.675,44.2
2011-03-11T07:53:29.180Z,5.0,36.734,141.959,42.0
2011-03-11T07:54:45.420Z,5.7,37.743,141.573,50.8
2011-03-11T07:56:15.410Z,5.6,37.106,142.226,38.0
2011-03-11T07:59:48.970Z,5.7,37.012,142.78,0.7
2011-03-11T08:01:24.150Z,5.1,36.983,142.815,35.0
2011-03-11T08:01:57.000Z,5.9,36.936,142.7,19.3
2011-03-11T08:04:58.780Z,5.7,37.593,142.208,48.9
2011-03-11T08:06:20.680Z,5.4,37.569,142.823,20.8
2011-03-11T08:10:29.340Z,5.6,36.287,140.852,19.5
2011-03-11T08:12:07.260Z,6.2,36.569,141.486,39.6
2011-03-11T08:15:41.850Z,6.1,37.047,144.541,41.0
2011-03-11T08:19:14.520Z,5.4,36.117,141.698,8.0
2011-03-11T08:19:24.380Z,6.5,36.166,141.562,6.8
2011-03-11T08:26:36.930Z,6.1,37.367,143.017,17.0
2011-03-11T08:27:51.600Z,6.0,38.017,142.657,42.8
2011-03-11T08:31:09.260Z,6.0,37.469,141.176,37.3
2011-03-11T08:33:00.780Z,6.0,39.14,142.967,27.6
2011-03-11T08:35:22.110Z,5.6,36.033,140.984,19.7
2011-03-11T08:38:01.510Z,5.4,37.704,143.833,9.4
2011-03-11T08:39:12.960Z,5.5,37.64,142.771,46.2
2011-03-11T08:40:56.140Z,5.9,37.447,140.984,39.5
2011-03-11T08:44:00.140Z,5.6,36.122,140.966,47.3
2011-03-11T08:46:45.850Z,5.6,37.416,142.451,25.8
2011-03-11T08:48:26.650Z,5.2,36.505,141.909,47.8
2011-03-11T08:51:05.360Z,5.3,37.556,143.642,35.0
2011-03-11T08:52:04.660Z,5.3,36.326,141.098,40.8
2011-03-11T08:52:23.420Z,5.5,36.77,141.924,17.0
2011-03-11T08:55:07.520Z,5.0,36.607,141.597,36.5
2011-03-11T09:00:14.520Z,5.1,37.281,142.497,23.2
2011-03-11T09:04:06.900Z,5.4,37.376,142.718,8.8
2011-03-11T09:05:34.020Z,5.3,37.301,142.674,12.0
2011-03-11T09:06:03.130Z,5.1,37.403,143.997,35.0
2011-03-11T09:09:14.680Z,5.5,37.683,143.311,39.2
2011-03-11T09:16:29.890Z,5.0,37.967,140.117,53.8
2011-03-11T09:19:07.840Z,5.0,37.439,144.13,10.0
2011-03-11T09:27:42.240Z,5.3,38.298,142.159,68.1
2011-03-11T09:34:12.770Z,5.0,37.696,142.65,35.0
2011-03-11T09:37:04.610Z,5.5,35.912,141.601,5.8
2011-03-11T09:42:20.550Z,5.3,39.495,142.705,18.0
2011-03-11T09:45:25.080Z,5.0,36.664,142.299,35.1
2011-03-11T09:45:44.220Z,5.0,37.397,144.121,35.0
2011-03-11T09:47:01.830Z,5.4,39.599,143.056,38.6
2011-03-11T09:51:06.650Z,5.1,36.223,141.822,47.5
2011-03-11T09:52:43.840Z,5.0,37.715,141.812,55.8
2011-03-11T09:59:51.990Z,5.3,36.661,142.191,10.0
2011-03-11T10:00:27.200Z,5.1,37.295,143.158,21.3
2011-03-11T10:10:34.220Z,6.0,39.185,142.76,26.5
2011-03-11T10:15:49.410Z,5.0,35.808,140.983,35.0
2011-03-11T10:19:51.620Z,5.0,36.047,141.61,22.5
2011-03-11T10:20:26.240Z,5.4,36.896,142.247,17.5
2011-03-11T10:21:09.350Z,5.4,37.256,142.032,43.8
2011-03-11T10:21:55.670Z,5.1,37.97,142.863,35.0
2011-03-11T10:22:02.630Z,5.7,36.665,142.521,10.0
2011-03-11T10:28:21.040Z,5.0,37.961,143.571,35.0
2011-03-11T10:28:42.690Z,5.9,39.397,143.592,20.0
2011-03-11T10:35:36.710Z,5.2,37.05,141.2,37.8
2011-03-11T10:40:53.720Z,5.0,36.688,142.487,35.0
2011-03-11T10:44:08.030Z,5.0,38.387,143.116,35.0
2011-03-11T10:45:19.320Z,5.4,35.888,141.388,12.3
2011-03-11T10:45:44.690Z,5.6,38.417,143.752,33.3
2011-03-11T10:47:08.970Z,5.2,37.491,143.05,6.6
2011-03-11T10:52:08.320Z,5.0,38.491,143.36,36.4
2011-03-11T10:58:02.840Z,5.2,39.002,142.267,15.4
2011-03-11T11:00:52.420Z,5.6,37.737,141.496,41.8
2011-03-11T11:02:30.040Z,5.3,39.173,142.965,47.5
2011-03-11T11:06:07.560Z,5.0,38.004,142.605,35.0
2011-03-11T11:06:44.440Z,5.1,37.024,142.544,35.0
2011-03-11T11:09:45.830Z,5.2,36.481,143.265,35.0
2011-03-11T11:10:58.300Z,5.5,35.535,141.842,35.0
2011-03-11T11:13:12.980Z,5.5,36.38,141.778,25.9
2011-03-11T11:15:56.250Z,5.3,39.193,143.323,52.1
2011-03-11T11:16:50.250Z,5.5,36.628,141.809,36.6
2011-03-11T11:21:03.070Z,5.7,35.684,140.933,35.0
2011-03-11T11:21:29.790Z,5.8,37.547,143.073,35.0
2011-03-11T11:25:31.740Z,5.2,35.571,142.011,9.6
2011-03-11T11:27:18.490Z,5.4,39.128,143.369,10.0
2011-03-11T11:28:50.830Z,5.2,38.504,142.162,27.7
2011-03-11T11:30:19.150Z,5.4,39.219,143.43,13.8
2011-03-11T11:31:13.990Z,5.1,38.085,140.115,58.1
2011-03-11T11:32:14.800Z,5.7,36.238,142.396,35.0
2011-03-11T11:32:27.130Z,5.8,39.065,143.166,36.3
2011-03-11T11:35:25.320Z,5.3,37.906,144.783,18.3
2011-03-11T11:36:40.920Z,6.6,39.241,142.463,25.7
2011-03-11T11:42:08.320Z,5.4,39.319,142.906,10.0
2011-03-11T11:44:28.300Z,5.7,36.695,142.244,35.0
2011-03-11T11:46:42.500Z,5.8,36.004,141.171,17.7
2011-03-11T11:49:22.550Z,5.0,37.9,144.486,22.7
2011-03-11T11:54:00.740Z,5.3,36.93,142.513,35.0
2011-03-11T11:55:21.300Z,5.3,37.228,142.703,10.0
2011-03-11T11:56:13.240Z,5.5,36.267,141.527,23.1
2011-03-11T11:56:34.940Z,5.3,37.693,143.014,25.9
2011-03-11T11:57:16.060Z,5.3,39.202,142.094,44.5
2011-03-11T11:58:54.410Z,5.6,35.752,142.08,35.0
2011-03-11T12:04:11.930Z,5.1,36.333,142.744,10.0
2011-03-11T12:10:19.100Z,5.0,38.899,144.64,35.0
2011-03-11T12:12:54.800Z,5.9,38.055,142.548,35.0
2011-03-11T12:15:45.320Z,5.8,39.084,142.264,50.2
2011-03-11T12:24:35.150Z,5.3,36.48,141.75,14.6
2011-03-11T12:28:45.910Z,5.2,36.191,141.712,39.8
2011-03-11T12:33:18.180Z,5.4,38.059,142.695,50.9
2011-03-11T12:34:19.660Z,5.3,36.986,143.624,26.1
2011-03-11T12:34:31.830Z,5.4,37.463,143.301,10.0
2011-03-11T12:35:21.680Z,5.3,39.283,143.512,10.0
2011-03-11T12:49:02.640Z,5.6,36.147,141.602,35.0
2011-03-11T12:54:53.250Z,5.4,38.499,141.976,50.9
2011-03-11T12:56:05.330Z,5.5,37.795,141.96,35.0
2011-03-11T12:59:22.310Z,5.2,36.145,141.692,35.0
2011-03-11T13:02:43.170Z,5.3,36.541,141.976,42.3
2011-03-11T13:14:40.230Z,5.1,37.744,143.762,35.0
2011-03-11T13:15:47.030Z,5.1,37.377,141.884,52.8
2011-03-11T13:16:51.500Z,5.6,36.371,141.743,57.7
2011-03-11T13:18:16.630Z,5.5,37.575,142.827,35.0
2011-03-11T13:26:26.390Z,5.0,35.789,142.135,35.0
2011-03-11T13:31:55.460Z,5.1,39.21,142.798,35.0
2011-03-11T13:34:30.600Z,5.5,36.162,141.84,4.7
2011-03-11T13:42:27.190Z,5.0,37.338,142.061,33.1
2011-03-11T13:43:09.590Z,5.7,38.989,144.126,25.3
2011-03-11T13:47:42.760Z,5.0,36.87,141.15,66.1
2011-03-11T13:48:29.400Z,5.0,36.635,141.878,35.0
2011-03-11T13:48:37.840Z,5.3,38.371,143.123,32.7
2011-03-11T13:55:28.870Z,5.2,37.995,142.895,47.4
2011-03-11T13:56:01.600Z,5.1,37.217,142.144,47.6
2011-03-11T14:00:38.590Z,5.5,36.123,140.761,51.3
2011-03-11T14:10:37.160Z,5.2,37.498,141.935,21.7
2011-03-11T14:20:16.220Z,5.1,37.546,143.221,24.6
2011-03-11T14:21:21.490Z,5.0,37.093,142.112,32.5
2011-03-11T14:26:33.850Z,5.0,37.408,142.379,38.5
2011-03-11T14:27:40.540Z,5.4,37.052,143.957,35.0
2011-03-11T14:27:57.040Z,5.5,37.112,144.036,20.7
2011-03-11T14:44:11.070Z,5.1,36.673,140.795,59.1
2011-03-11T14:49:09.480Z,5.0,38.118,144.287,6.2
2011-03-11T14:53:59.730Z,5.3,35.966,141.899,9.3
2011-03-11T14:56:11.930Z,5.8,35.96,141.403,10.2
2011-03-11T15:01:41.110Z,5.0,39.045,142.354,59.9
2011-03-11T15:06:24.310Z,5.0,37.283,141.741,31.9
2011-03-11T15:07:39.530Z,5.5,36.332,141.54,15.1
2011-03-11T15:13:14.680Z,6.3,35.994,141.808,21.0
2011-03-11T15:19:38.270Z,5.5,36.247,141.856,35.0
2011-03-11T15:20:08.190Z,6.0,36.398,141.864,52.8
2011-03-11T15:22:27.020Z,5.5,35.637,141.548,35.0
2011-03-11T15:26:00.170Z,5.2,37.319,142.284,20.1
2011-03-11T15:32:34.050Z,5.2,37.181,142.245,33.2
2011-03-11T15:42:03.880Z,5.4,36.024,141.713,16.9
2011-03-11T15:46:02.560Z,5.0,35.939,141.965,35.0
2011-03-11T15:50:57.080Z,5.0,37.496,142.37,14.3
2011-03-11T15:51:44.270Z,5.0,38.699,142.991,35.0
2011-03-11T16:02:01.300Z,5.4,36.575,144.069,35.0
2011-03-11T16:04:53.280Z,5.3,39.256,144.406,35.0
2011-03-11T16:11:30.000Z,5.5,39.464,143.465,35.0
2011-03-11T16:34:21.000Z,5.0,39.621,143.379,35.0
2011-03-11T16:36:59.650Z,5.0,36.557,142.303,35.0
2011-03-11T16:55:53.460Z,5.0,37.817,143.149,35.0
2011-03-11T16:59:55.980Z,5.0,38.167,144.338,35.0
2011-03-11T17:11:14.950Z,5.0,38.501,144.3,18.3
2011-03-11T17:12:37.500Z,5.0,37.472,144.091,10.0
2011-03-11T17:16:56.210Z,5.6,36.999,144.159,9.3
2011-03-11T17:17:23.610Z,5.5,35.331,141.391,1.7
2011-03-11T17:20:54.290Z,5.1,37.743,143.571,35.0
2011-03-11T17:22:56.000Z,5.1,36.566,142.428,35.0
2011-03-11T17:23:55.220Z,5.0,35.997,141.814,15.9
2011-03-11T17:30:47.410Z,5.0,37.377,141.136,23.9
2011-03-11T17:32:12.250Z,5.4,37.055,144.632,19.4
2011-03-11T17:34:20.820Z,5.1,37.329,142.706,44.9
2011-03-11T17:38:04.010Z,5.2,39.742,143.423,50.8
2011-03-11T17:50:01.780Z,5.0,37.663,144.909,35.0
2011-03-11T17:51:22.700Z,5.0,36.765,142.056,49.8
2011-03-11T18:11:24.660Z,5.7,37.197,142.096,15.6
2011-03-11T18:13:41.870Z,5.1,36.453,142.205,35.0
2011-03-11T18:17:07.290Z,5.8,36.22,141.628,39.5
2011-03-11T18:43:02.930Z,5.0,39.188,143.255,38.9
2011-03-11T18:44:09.200Z,5.0,36.832,141.024,54.2
2011-03-11T18:45:26.510Z,5.1,36.129,141.241,16.2
2011-03-11T18:55:11.360Z,5.0,35.8,141.741,4.1
2011-03-11T18:59:16.540Z,6.2,37.014,138.376,9.3
2011-03-11T19:02:59.170Z,6.0,39.342,142.872,27.1
2011-03-11T19:08:38.730Z,5.5,36.264,140.884,9.1
2011-03-11T19:10:52.320Z,5.0,38.163,144.015,35.0
2011-03-11T19:24:24.510Z,5.5,35.685,140.658,2.2
2011-03-11T19:30:08.980Z,5.0,37.059,142.983,10.0
2011-03-11T19:31:56.250Z,5.7,36.943,138.3,12.4
2011-03-11T19:32:15.840Z,5.2,37.111,142.44,35.0
2011-03-11T19:40:11.640Z,5.0,37.436,143.558,35.0
2011-03-11T19:45:21.780Z,5.2,37.562,141.578,11.8
2011-03-11T19:46:50.880Z,6.2,40.483,139.055,10.0
2011-03-11T19:56:01.700Z,5.0,38.895,144.356,7.0
2011-03-11T20:11:24.060Z,6.1,39.005,142.633,17.4
2011-03-11T20:15:18.220Z,5.0,38.385,144.859,10.0
2011-03-11T20:23:41.280Z,5.7,35.814,141.605,8.1
2011-03-11T20:25:24.270Z,5.2,36.898,141.967,59.2
2011-03-11T20:26:16.730Z,5.4,37.678,143.34,6.2
2011-03-11T20:34:41.990Z,5.1,36.997,141.118,36.6
2011-03-11T20:36:10.270Z,5.5,37.829,142.828,25.8
2011-03-11T20:41:24.280Z,5.1,37.662,143.713,24.2
2011-03-11T20:42:38.600Z,5.0,38.275,142.257,10.0
2011-03-11T20:46:59.300Z,5.0,39.167,143.002,35.6
2011-03-11T21:00:43.950Z,5.4,38.998,142.478,16.6
2011-03-11T21:03:35.010Z,5.0,37.829,142.911,39.3
2011-03-11T21:42:00.060Z,5.2,37.255,142.302,28.2
2011-03-11T22:04:13.140Z,5.4,38.282,142.251,69.2
2011-03-11T22:18:39.210Z,5.0,36.634,141.641,40.5
2011-03-11T22:36:57.550Z,5.0,37.081,143.809,32.2
2011-03-11T22:42:59.200Z,5.1,37.609,143.811,34.1
2011-03-11T22:51:19.850Z,5.7,37.834,144.827,39.3
2011-03-11T22:54:27.530Z,5.4,36.486,142.311,20.4
2011-03-11T23:26:49.680Z,5.3,39.051,142.623,24.0
2011-03-11T23:40:11.420Z,5.0,37.064,143.524,24.5
2011-03-11T23:53:29.260Z,5.1,38.857,142.532,29.1
2011-03-11T23:58:03.430Z,5.3,38.397,143.525,31.0
2011-03-11T23:59:21.080Z,5.4,36.528,141.506,22.3
2011-03-12T00:21:24.420Z,5.0,36.555,143.595,22.6
2011-03-12T00:25:07.750Z,5.0,37.755,141.885,30.7
2011-03-12T00:39:38.040Z,5.0,37.207,142.499,35.0
2011-03-12T00:45:09.180Z,5.5,36.112,141.768,20.0
2011-03-12T01:03:58.700Z,5.0,37.821,141.392,30.1
2011-03-12T01:17:00.680Z,5.4,38.053,142.677,20.8
2011-03-12T01:25:01.270Z,5.0,36.339,141.665,13.0
2011-03-12T01:34:09.620Z,5.8,38.751,142.831,22.3
2011-03-12T01:35:29.930Z,5.3,39.16,142.941,34.9
2011-03-12T01:36:24.560Z,5.2,36.532,142.299,20.5
2011-03-12T01:43:19.860Z,5.1,36.331,141.555,28.4
2011-03-12T01:46:20.540Z,5.5,37.328,141.754,32.2
2011-03-12T01:47:15.400Z,6.5,37.594,142.648,20.0
2011-03-12T01:59:43.480Z,5.2,37.483,142.802,26.9
2011-03-12T02:34:05.040Z,5.2,36.667,141.431,26.9
2011-03-12T02:37:29.450Z,5.0,40.126,142.719,18.1
2011-03-12T02:43:10.090Z,5.0,39.099,142.304,24.6
2011-03-12T02:47:33.500Z,5.9,37.6,143.61,14.6
2011-03-12T02:51:47.470Z,5.0,37.722,144.22,22.2
2011-03-12T03:01:47.410Z,5.8,39.549,142.598,19.9
2011-03-12T03:11:57.760Z,5.9,35.952,141.344,16.7
2011-03-12T03:29:27.810Z,5.3,37.887,144.623,24.9
2011-03-12T03:34:43.920Z,5.3,35.222,140.953,13.6
2011-03-12T03:54:44.740Z,5.0,35.79,141.226,8.8
2011-03-12T04:06:10.220Z,5.2,38.865,141.779,38.2
2011-03-12T04:47:18.840Z,5.1,35.905,141.34,31.1
2011-03-12T04:52:57.130Z,5.7,40.082,143.202,25.5
2011-03-12T05:58:55.960Z,5.1,37.734,143.907,16.6
2011-03-12T06:00:25.280Z,5.1,36.367,141.73,30.7
2011-03-12T06:10:17.960Z,5.1,37.09,143.812,6.9
2011-03-12T06:10:45.030Z,5.4,38.494,143.796,20.1
2011-03-12T06:18:44.570Z,5.5,39.171,142.33,53.7
2011-03-12T06:35:59.960Z,5.0,39.597,143.452,28.3
2011-03-12T07:13:37.480Z,5.0,37.424,142.007,47.2
2011-03-12T07:18:55.000Z,5.1,39.001,144.675,29.6
2011-03-12T07:35:39.260Z,5.0,37.38,142.575,38.8
2011-03-12T07:36:58.940Z,5.1,36.888,141.563,54.5
2011-03-12T07:54:09.390Z,5.1,35.905,141.45,37.3
2011-03-12T08:52:47.840Z,5.0,37.178,143.624,23.3
2011-03-12T08:59:59.970Z,5.2,37.322,143.571,24.1
2011-03-12T09:18:53.520Z,5.2,37.094,143.466,10.0
2011-03-12T09:27:13.360Z,5.0,37.384,143.704,35.0
2011-03-12T09:40:44.550Z,5.2,38.859,142.811,32.5
2011-03-12T10:00:27.220Z,5.0,35.944,141.772,35.0
2011-03-12T10:20:21.180Z,5.3,37.151,143.469,22.3
2011-03-12T10:34:47.390Z,5.2,37.498,144.454,26.9
2011-03-12T10:39:12.510Z,5.0,36.699,141.763,35.0
2011-03-12T10:53:30.780Z,5.7,39.049,142.279,27.0
2011-03-12T11:45:59.990Z,5.3,35.743,141.681,10.0
2011-03-12T12:50:29.090Z,5.1,37.746,143.828,35.0
2011-03-12T12:53:52.100Z,5.9,37.734,143.506,34.1
2011-03-12T13:15:41.650Z,6.1,37.249,141.159,38.0
2011-03-12T13:23:53.220Z,5.2,36.204,141.935,28.5
2011-03-12T13:26:57.340Z,5.3,39.426,142.369,35.0
2011-03-12T13:57:12.670Z,5.2,36.342,141.797,35.0
2011-03-12T14:03:31.310Z,5.6,38.791,142.549,35.0
2011-03-12T14:35:01.120Z,5.4,35.776,141.662,35.0
2011-03-12T14:43:10.850Z,5.8,39.465,142.405,35.0
2011-03-12T16:22:09.780Z,5.1,37.911,144.752,7.7
2011-03-12T17:01:19.190Z,5.1,37.72,143.348,16.4
2011-03-12T17:11:05.910Z,5.2,37.999,143.943,9.9
2011-03-12T17:19:23.850Z,5.8,36.517,142.482,10.0
2011-03-12T19:11:57.050Z,5.3,37.713,142.608,4.7
2011-03-12T20:08:26.970Z,5.0,35.754,141.754,36.3
2011-03-12T20:09:56.270Z,5.1,36.747,143.993,35.0
2011-03-12T20:14:32.080Z,5.0,38.892,144.751,4.2
2011-03-12T21:38:35.680Z,5.0,37.861,144.234,35.0
2011-03-12T21:48:09.620Z,5.4,39.612,142.569,26.4
2011-03-12T21:58:18.870Z,5.4,39.03,142.31,44.9
2011-03-12T22:12:46.270Z,5.8,37.681,141.889,16.0
2011-03-12T22:31:27.320Z,5.3,39.175,142.27,31.0
2011-03-12T23:20:41.040Z,5.4,37.998,142.282,23.5
2011-03-12T23:24:48.780Z,6.1,38.047,141.72,15.0
2011-03-12T23:37:22.950Z,5.1,36.732,142.296,22.2
2011-03-12T23:40:48.800Z,5.2,36.624,141.661,29.7
2011-03-12T23:51:23.160Z,5.0,37.075,143.387,21.0
2011-03-12T23:53:42.240Z,5.0,37.681,143.381,8.7
2011-03-13T00:32:57.240Z,5.0,36.008,140.868,24.2
2011-03-13T00:43:17.970Z,5.0,38.038,142.712,32.3
2011-03-13T00:47:06.010Z,5.2,39.081,143.232,36.6
2011-03-13T01:26:04.250Z,6.1,35.723,141.637,8.0
2011-03-13T01:31:29.050Z,5.1,37.511,143.84,22.3
2011-03-13T01:42:51.200Z,5.2,36.907,142.903,7.3
2011-03-13T02:23:34.520Z,5.8,36.344,142.344,10.1
2011-03-13T02:42:26.840Z,5.1,39.689,144.347,14.3
2011-03-13T02:48:17.600Z,5.1,36.851,142.595,12.9
2011-03-13T02:51:22.380Z,5.3,36.908,143.332,12.6
2011-03-13T02:53:23.340Z,5.1,39.471,143.266,21.9
2011-03-13T02:57:13.410Z,5.3,36.881,143.296,14.6
2011-03-13T04:12:56.710Z,5.0,35.668,141.724,35.7
2011-03-13T04:23:23.730Z,5.1,38.192,142.969,26.6
2011-03-13T04:36:13.350Z,5.1,35.208,140.973,22.4
2011-03-13T04:40:27.120Z,5.1,36.3,142.257,12.3
2011-03-13T07:04:38.310Z,5.3,38.326,144.019,35.0
2011-03-13T07:56:42.520Z,5.7,39.642,143.181,13.0
2011-03-13T08:43:24.980Z,5.0,37.174,142.4,37.0
2011-03-13T09:12:56.680Z,5.1,37.727,143.807,14.4
2011-03-13T09:25:07.970Z,5.1,39.02,142.441,25.0
2011-03-13T09:52:30.970Z,5.6,38.849,141.858,33.0
2011-03-13T11:37:30.420Z,5.7,37.348,142.394,17.0
2011-03-13T13:16:33.460Z,5.4,34.326,141.613,35.2
2011-03-13T14:31:57.140Z,5.2,39.167,142.729,27.2
2011-03-13T14:41:20.510Z,5.1,38.282,142.791,12.0
2011-03-13T14:48:01.360Z,5.4,37.767,142.783,17.9
2011-03-13T15:08:48.640Z,5.2,36.902,144.471,21.1
2011-03-13T15:10:52.460Z,5.2,35.468,140.834,35.0
2011-03-13T15:27:21.190Z,5.0,39.445,142.586,36.9
2011-03-13T17:01:30.180Z,5.1,35.132,141.149,16.6
2011-03-13T17:04:01.430Z,5.1,37.645,143.597,35.0
2011-03-13T17:40:30.060Z,5.0,37.933,142.595,20.0
2011-03-13T17:55:21.600Z,5.6,35.152,141.1,9.6
2011-03-13T19:59:50.090Z,5.2,36.921,141.906,25.4
2011-03-13T22:20:18.100Z,5.2,36.023,141.792,21.2
2011-03-13T22:26:04.670Z,5.0,35.933,141.861,2.8
2011-03-13T23:53:46.390Z,5.0,35.763,140.997,4.6
2011-03-14T00:22:47.090Z,5.0,36.905,141.771,9.7
2011-03-14T01:02:38.560Z,5.5,36.408,140.894,11.0
2011-03-14T01:57:55.000Z,5.1,36.641,142.4,35.0
2011-03-14T02:05:02.330Z,5.2,40.303,143.69,25.9
2011-03-14T03:15:50.490Z,5.4,36.278,142.079,16.0
2011-03-14T03:18:46.290Z,5.2,39.157,144.403,30.2
2011-03-14T03:20:41.720Z,5.2,36.642,141.721,33.4
2011-03-14T04:57:54.330Z,5.0,36.743,143.463,16.9
2011-03-14T06:12:36.060Z,6.0,37.785,142.456,14.0
2011-03-14T06:18:32.300Z,5.3,37.451,141.227,35.0
2011-03-14T06:27:27.280Z,5.2,36.625,141.838,35.0
